"Date","Price","Open","High","Low","Vol.","Change %"
"08/30/2022","8.750","9.140","9.200","8.701","30.78K","-2.19%"
"08/29/2022","8.946","9.000","9.499","8.900","87.47K","-2.91%"
"08/26/2022","9.214","9.493","9.678","9.011","67.32K","-0.12%"
"08/25/2022","9.225","9.521","9.799","9.017","74.29K","-3.37%"
"08/24/2022","9.547","9.021","9.870","9.000","55.83K","2.66%"
"08/23/2022","9.300","9.500","9.998","9.300","75.65K","-2.11%"
"08/22/2022","9.500","9.700","10.000","9.500","57.70K","-3.06%"
"08/19/2022","9.800","10.300","10.692","9.800","77.08K","-6.67%"
"08/18/2022","10.500","10.600","10.950","10.400","51.67K","-4.55%"
"08/17/2022","11.000","11.500","11.700","10.500","144.07K","-5.98%"
"08/16/2022","11.700","11.500","12.400","11.400","119.05K","-3.31%"
"08/15/2022","12.100","11.800","12.300","11.100","156.50K","-1.63%"
"08/12/2022","12.300","12.200","12.800","11.600","124.21K","-0.81%"
"08/11/2022","12.400","12.400","13.300","11.800","222.36K","-4.62%"
"08/10/2022","13.000","14.400","15.000","11.800","471.95K","1.56%"
"08/09/2022","12.800","14.300","14.600","11.300","372.24K","-16.34%"
"08/08/2022","15.300","14.400","15.400","13.800","172.98K","9.29%"
"08/05/2022","14.000","11.800","14.300","11.550","290.87K","17.65%"
"08/04/2022","11.900","12.200","12.500","11.650","81.69K","0.85%"
"08/03/2022","11.800","11.700","12.100","11.500","99.63K","2.61%"
"08/02/2022","11.500","10.400","11.500","10.400","105.65K","7.48%"
"08/01/2022","10.700","10.200","10.900","9.701","97.90K","5.94%"
"07/29/2022","10.100","11.000","11.000","10.000","49.45K","-3.81%"
"07/28/2022","10.500","9.300","11.100","9.300","173.55K","15.25%"
"07/27/2022","9.111","9.000","9.490","8.621","49.45K","2.47%"
"07/26/2022","8.891","9.200","9.299","8.615","57.54K","-6.52%"
"07/25/2022","9.511","9.895","10.000","9.221","83.29K","-6.75%"
"07/22/2022","10.200","10.500","10.800","9.700","108.46K","-7.27%"
"07/21/2022","11.000","10.800","11.200","10.700","71.19K","-4.35%"
"07/20/2022","11.500","11.200","11.650","10.836","102.07K","1.77%"
"07/19/2022","11.300","11.500","11.599","10.993","100.68K","0.89%"
"07/18/2022","11.200","10.800","11.450","10.704","120.28K","3.70%"
"07/15/2022","10.800","10.600","10.900","10.300","87.66K","2.86%"
"07/14/2022","10.500","10.200","10.700","10.200","99.86K","0.00%"
"07/13/2022","10.500","9.789","10.800","9.100","153.02K","3.96%"
