"Date","Price","Open","High","Low","Vol.","Change %"
"2024-03-05","4.300","4.750","5.079","4.290","1.24M","-11.70%"
"2024-03-04","4.870","5.070","5.300","4.750","881.05K","-2.40%"
"2024-03-01","4.990","4.800","5.030","4.650","501.90K","5.05%"
"2024-02-29","4.750","4.830","5.100","4.700","629.48K","-0.63%"
"2024-02-28","4.780","5.290","5.390","4.680","1.53M","-8.43%"
"2024-02-27","5.220","5.300","5.360","4.740","1.54M","4.40%"
"2024-02-26","5.000","4.680","5.160","4.680","1.25M","7.76%"
"2024-02-23","4.640","4.750","4.793","4.490","501.35K","-1.49%"
"2024-02-22","4.710","5.090","5.150","4.700","725.34K","-3.09%"
"2024-02-21","4.860","4.950","5.090","4.810","367.75K","-6.36%"
"2024-02-20","5.190","5.550","5.790","4.870","754.23K","-5.98%"
"2024-02-16","5.520","5.810","5.899","5.481","645.08K","-4.50%"
"2024-02-15","5.780","6.210","6.500","5.740","1.14M","-8.54%"
"2024-02-14","6.320","6.100","6.400","5.800","1.39M","16.39%"
"2024-02-13","5.430","5.490","5.880","5.310","683.75K","-7.81%"
"2024-02-12","5.890","5.650","6.600","5.650","1.56M","5.18%"
"2024-02-09","5.600","5.730","5.920","5.300","1.25M","5.66%"
"2024-02-08","5.300","4.750","5.331","4.670","939.22K","14.97%"
"2024-02-07","4.610","4.500","4.670","4.270","522.05K","0.66%"
"2024-02-06","4.580","4.280","4.580","4.200","326.39K","7.01%"
"2024-02-05","4.280","4.520","4.540","4.260","436.26K","-5.31%"
"2024-02-02","4.520","4.670","4.750","4.460","548.86K","-3.83%"
"2024-02-01","4.700","4.910","5.070","4.660","571.57K","-4.28%"
"2024-01-31","4.910","5.020","5.300","4.900","664.62K","-5.76%"
"2024-01-30","5.210","5.620","5.730","5.110","866.52K","-9.39%"
"2024-01-29","5.750","5.830","6.100","5.470","960.72K","-1.20%"
"2024-01-26","5.820","5.540","5.820","5.400","966.49K","11.07%"
"2024-01-25","5.240","4.930","5.350","4.860","884.14K","6.29%"
"2024-01-24","4.930","5.090","5.186","4.810","715.07K","-0.40%"
"2024-01-23","4.950","5.040","5.360","4.873","737.32K","-6.95%"
"2024-01-22","5.320","4.870","5.450","4.780","957.01K","4.11%"
"2024-01-19","5.110","5.140","5.140","4.420","1.24M","0.59%"
"2024-01-18","5.080","5.210","5.280","4.710","968.90K","-1.74%"
"2024-01-17","5.170","4.920","5.190","4.800","536.18K","0.19%"
"2024-01-16","5.160","5.150","5.290","4.710","1.18M","-4.27%"
"2024-01-12","5.390","6.200","6.290","5.220","1.81M","-16.30%"
"2024-01-11","6.440","7.840","7.910","5.900","3.21M","-7.20%"
"2024-01-10","6.940","6.850","7.600","6.650","1.84M","-5.71%"
"2024-01-09","7.360","7.380","7.860","7.200","878.46K","-4.79%"
"2024-01-08","7.730","7.400","7.960","6.280","2.77M","7.51%"
"2024-01-05","7.190","7.450","7.450","6.610","1.63M","-3.62%"
"2024-01-04","7.460","6.550","7.780","6.314","2.64M","16.38%"
"2024-01-03","6.410","6.000","6.850","6.000","1.88M","-2.88%"
"2024-01-02","6.600","8.180","8.210","6.515","3.33M","-9.59%"
"2023-12-29","7.300","9.900","10.100","7.010","4.21M","-25.20%"
"2023-12-28","9.760","10.730","10.730","9.160","4.32M","-13.70%"
"2023-12-27","11.310","10.000","11.560","9.948","3.07M","19.68%"
"2023-12-26","9.450","9.000","10.280","8.950","2.96M","7.51%"
"2023-12-22","8.790","6.920","9.280","6.550","4.49M","31.00%"
"2023-12-21","6.710","6.630","6.740","5.910","1.42M","10.54%"
"2023-12-20","6.070","6.000","6.940","5.780","1.88M","4.66%"
"2023-12-19","5.800","6.050","6.490","5.430","1.20M","0.17%"
"2023-12-18","5.790","4.840","5.840","4.820","729.01K","15.80%"
"2023-12-15","5.000","4.980","5.130","4.820","336.28K","-2.72%"
"2023-12-14","5.140","5.210","5.480","5.050","566.14K","1.18%"
"2023-12-13","5.080","4.400","5.080","4.260","724.24K","14.93%"
"2023-12-12","4.420","4.510","4.600","4.310","335.14K","-1.34%"
"2023-12-11","4.480","5.030","5.030","4.209","808.48K","-13.85%"
"2023-12-08","5.200","5.000","5.500","4.930","579.79K","6.56%"
"2023-12-07","4.880","5.140","5.380","4.810","515.25K","-7.05%"
"2023-12-06","5.250","5.960","6.150","5.182","812.47K","-12.65%"
"2023-12-05","6.010","5.940","6.340","5.760","1.29M","0.84%"
"2023-12-04","5.960","5.770","6.150","5.300","1.44M","15.73%"
"2023-12-01","5.150","4.250","5.280","4.250","924.24K","23.50%"
"2023-11-30","4.170","4.520","4.525","4.085","378.84K","-8.15%"
"2023-11-29","4.540","4.670","4.700","4.380","390.50K","0.22%"
"2023-11-28","4.530","4.230","4.580","4.150","432.58K","8.37%"
"2023-11-27","4.180","4.170","4.320","4.150","132.92K","-2.56%"
"2023-11-24","4.290","4.100","4.300","4.012","184.84K","6.98%"
"2023-11-22","4.010","4.000","4.050","3.830","123.42K","2.82%"
"2023-11-21","3.900","4.020","4.074","3.880","134.66K","-4.41%"
"2023-11-20","4.080","4.040","4.210","3.960","183.82K","2.77%"
"2023-11-17","3.970","3.790","3.990","3.750","98.24K","4.20%"
"2023-11-16","3.810","4.000","4.050","3.750","162.53K","-4.27%"
"2023-11-15","3.980","3.730","4.188","3.710","499.36K","8.15%"
"2023-11-14","3.680","3.710","3.999","3.460","323.89K","-2.65%"
"2023-11-13","3.780","3.860","3.930","3.620","211.83K","-2.83%"
"2023-11-10","3.890","4.020","4.158","3.800","408.55K","-3.47%"
"2023-11-09","4.030","4.200","4.645","3.970","745.19K","-0.49%"
"2023-11-08","4.050","4.210","4.210","3.970","193.96K","-3.34%"
"2023-11-07","4.190","4.210","4.240","4.030","226.94K","-1.41%"
"2023-11-06","4.250","4.610","4.610","4.100","345.74K","-6.18%"
"2023-11-03","4.530","4.490","4.700","4.370","246.71K","0.89%"
"2023-11-02","4.490","4.270","4.500","4.210","309.31K","8.98%"
"2023-11-01","4.120","4.390","4.390","4.050","205.19K","-3.06%"
"2023-10-31","4.250","4.200","4.350","4.120","128.08K","-0.70%"
"2023-10-30","4.280","4.400","4.544","4.140","215.77K","2.15%"
"2023-10-27","4.190","4.270","4.410","4.120","95.65K","-1.18%"
"2023-10-26","4.240","4.520","4.550","4.210","225.74K","-7.83%"
"2023-10-25","4.600","4.870","4.971","4.499","335.00K","-3.77%"
"2023-10-24","4.780","5.020","5.480","4.740","727.88K","1.27%"
"2023-10-23","4.720","4.320","4.790","4.150","352.20K","12.38%"
"2023-10-20","4.200","4.230","4.450","4.130","175.68K","1.20%"
"2023-10-19","4.150","4.240","4.280","4.100","141.71K","-1.43%"
"2023-10-18","4.210","4.430","4.531","4.174","88.49K","-4.75%"
"2023-10-17","4.420","4.230","4.625","4.220","195.87K","3.03%"
"2023-10-16","4.290","4.300","4.520","4.170","261.03K","4.89%"
"2023-10-13","4.090","4.080","4.250","3.960","203.20K","-0.73%"
"2023-10-12","4.120","4.210","4.260","4.020","108.36K","-1.44%"
"2023-10-11","4.180","4.580","4.580","4.121","257.88K","-8.13%"
"2023-10-10","4.550","4.360","4.639","4.299","90.27K","4.12%"
"2023-10-09","4.370","4.370","4.470","4.210","129.96K","-3.10%"
"2023-10-06","4.510","4.110","4.560","4.090","167.07K","7.13%"
"2023-10-05","4.210","4.300","4.430","4.120","109.87K","-1.64%"
"2023-10-04","4.280","4.320","4.420","4.120","119.50K","4.39%"
"2023-10-03","4.100","4.390","4.465","4.070","144.72K","-9.49%"
"2023-10-02","4.530","4.750","4.874","4.430","198.71K","4.14%"
"2023-09-29","4.350","4.400","4.490","4.250","129.62K","1.64%"
