"Date","Price","Open","High","Low","Vol.","Change %"
"06/15/2023","72.86","72.51","72.89","71.81","238.11K","-0.26%"
"06/14/2023","73.05","72.50","73.49","71.58","160.12K","0.38%"
"06/13/2023","72.78","72.05","73.77","72.05","111.70K","0.99%"
"06/12/2023","72.06","73.37","73.70","72.03","130.68K","-1.93%"
"06/09/2023","73.48","74.19","74.19","72.90","202.52K","-0.92%"
"06/08/2023","74.17","75.47","75.47","74.03","138.16K","-1.95%"
"06/07/2023","75.64","75.56","76.06","75.13","138.45K","1.26%"
"06/06/2023","74.70","73.76","74.73","73.37","106.60K","1.75%"
"06/05/2023","73.41","74.51","74.56","71.86","151.62K","-0.76%"
"06/02/2023","73.98","72.49","74.14","72.38","143.29K","3.46%"
"06/01/2023","71.50","70.89","71.64","70.46","133.52K","0.63%"
"05/31/2023","71.05","71.20","71.81","70.05","462.81K","-0.08%"
"05/30/2023","71.11","71.27","71.61","70.65","162.85K","0.05%"
"05/26/2023","71.07","70.44","71.30","70.13","167.94K","1.15%"
"05/25/2023","70.26","70.54","70.89","69.84","175.68K","-0.01%"
"05/24/2023","70.27","70.40","70.53","69.26","213.09K","-0.71%"
"05/23/2023","70.77","71.19","72.31","70.36","293.69K","-0.81%"
"05/22/2023","71.36","71.34","71.86","70.57","123.64K","0.78%"
"05/19/2023","70.80","72.38","72.60","70.45","266.86K","-1.30%"
"05/18/2023","71.74","71.56","71.79","70.83","130.05K","-0.37%"
"05/17/2023","72.00","69.57","72.19","69.14","187.32K","4.12%"
"05/16/2023","69.16","71.22","71.45","69.09","247.64K","-3.61%"
"05/15/2023","71.75","72.27","72.39","71.27","127.17K","-0.54%"
"05/12/2023","72.14","71.78","72.17","71.07","220.92K","1.00%"
"05/11/2023","71.42","71.56","71.85","71.06","185.16K","-0.60%"
"05/10/2023","71.85","72.35","72.83","71.39","159.01K","0.57%"
"05/09/2023","71.44","70.26","72.70","69.78","330.13K","-2.24%"
"05/08/2023","73.08","72.42","74.00","72.27","198.17K","0.08%"
"05/05/2023","73.02","72.01","73.20","71.77","218.17K","2.96%"
"05/04/2023","70.93","70.76","71.71","70.17","155.81K","-0.56%"
"05/03/2023","71.33","72.25","72.88","71.17","147.84K","-0.80%"
"05/02/2023","71.90","72.93","73.04","71.01","146.64K","-2.19%"
"05/01/2023","73.51","73.48","74.45","73.20","135.50K","-0.28%"
"04/28/2023","73.72","73.15","74.38","73.15","113.97K","0.72%"
"04/27/2023","73.19","71.81","73.27","71.63","117.88K","2.96%"
"04/26/2023","71.09","70.99","71.79","70.33","244.76K","-0.49%"
"04/25/2023","71.44","72.01","72.22","71.22","198.29K","-1.76%"
"04/24/2023","72.72","73.06","73.13","71.42","246.25K","-0.79%"
"04/21/2023","73.30","73.33","73.60","72.50","95.15K","0.63%"
"04/20/2023","72.84","72.34","73.77","72.18","154.59K","0.13%"
"04/19/2023","72.75","73.21","73.34","72.59","198.51K","-1.50%"
"04/18/2023","73.85","75.07","75.41","73.25","167.19K","-0.93%"
"04/17/2023","74.55","72.48","74.84","72.33","216.64K","3.08%"
"04/14/2023","72.32","72.05","72.60","71.35","251.40K","0.41%"
"04/13/2023","72.02","71.91","72.42","70.98","186.33K","1.12%"
"04/12/2023","71.22","73.43","73.43","71.13","151.09K","-1.85%"
"04/11/2023","72.57","71.86","73.01","71.73","328.82K","1.12%"
"04/10/2023","71.77","71.61","72.15","71.15","306.10K","-0.55%"
"04/06/2023","72.17","72.05","72.31","71.60","186.71K","0.29%"
"04/05/2023","71.96","73.45","73.48","71.78","192.24K","-2.42%"
"04/04/2023","73.74","75.86","76.50","73.52","196.25K","-2.90%"
"04/03/2023","75.94","76.01","77.29","75.31","186.06K","-0.37%"
"03/31/2023","76.22","75.10","76.25","75.08","141.58K","2.09%"
"03/30/2023","74.66","74.00","74.81","73.70","187.28K","1.98%"
"03/29/2023","73.21","73.37","74.39","72.40","261.23K","0.26%"
"03/28/2023","73.02","72.54","73.76","71.95","256.84K","0.49%"
"03/27/2023","72.67","73.73","73.73","72.25","236.22K","0.08%"
"03/24/2023","72.61","70.74","73.03","70.30","158.60K","1.69%"
"03/23/2023","71.40","72.90","73.95","70.99","184.75K","-1.50%"
"03/22/2023","72.49","74.49","74.89","72.35","185.39K","-2.71%"
"03/21/2023","74.51","73.26","74.97","73.17","208.79K","3.45%"
"03/20/2023","72.02","71.80","72.97","71.46","226.94K","1.22%"
"03/17/2023","71.16","73.78","74.32","71.13","369.24K","-5.02%"
