"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2020","49.42","49.28","49.57","48.82","574.38K","-1.73%"
"04/30/2020","50.29","49.19","50.57","48.07","634.07K","2.97%"
"04/29/2020","48.84","50.30","50.30","48.04","411.26K","-1.03%"
"04/28/2020","49.35","48.57","49.70","48.33","377.42K","2.51%"
"04/27/2020","48.14","48.32","48.70","47.78","362.57K","-0.12%"
"04/24/2020","48.20","48.26","48.72","47.96","593.08K","-0.12%"
"04/23/2020","48.26","46.79","48.55","46.59","898.78K","3.63%"
"04/22/2020","46.57","44.49","47.39","44.45","862.10K","7.21%"
"04/21/2020","43.44","44.04","45.18","42.95","689.03K","-3.17%"
"04/20/2020","44.86","44.83","45.46","44.39","398.88K","-2.33%"
"04/17/2020","45.93","45.10","46.03","44.12","562.41K","4.60%"
"04/16/2020","43.91","43.07","44.52","42.39","682.30K","2.71%"
"04/15/2020","42.75","42.36","42.79","40.41","478.89K","-1.84%"
"04/14/2020","43.55","43.98","44.98","43.40","564.40K","1.21%"
"04/13/2020","43.03","43.61","44.01","42.09","525.74K","-1.53%"
"04/09/2020","43.70","43.00","46.12","42.46","834.42K","5.28%"
"04/08/2020","41.51","40.47","41.96","40.09","500.25K","4.96%"
"04/07/2020","39.55","41.24","41.85","38.61","724.48K","-1.57%"
"04/06/2020","40.18","39.30","41.43","39.14","545.83K","6.10%"
"04/03/2020","37.87","38.26","38.55","37.29","508.69K","-1.76%"
"04/02/2020","38.55","39.50","40.80","37.70","705.41K","-4.39%"
"04/01/2020","40.32","41.35","42.47","39.76","646.00K","-6.23%"
"03/31/2020","43.00","43.23","43.41","42.16","531.34K","0.56%"
"03/30/2020","42.76","40.57","43.32","39.73","415.62K","6.61%"
"03/27/2020","40.11","40.55","41.18","39.62","627.13K","-4.36%"
"03/26/2020","41.94","38.86","43.34","38.70","897.65K","7.95%"
"03/25/2020","38.85","37.78","39.69","35.41","1.51M","4.69%"
"03/24/2020","37.11","36.26","38.06","34.83","1.05M","10.78%"
"03/23/2020","33.50","37.01","37.30","33.00","1.27M","-11.14%"
"03/20/2020","37.70","33.72","39.14","33.13","1.45M","16.36%"
"03/19/2020","32.40","32.19","35.49","31.85","2.93M","0.75%"
"03/18/2020","32.16","42.42","42.63","29.01","2.16M","-29.26%"
"03/17/2020","45.46","39.63","46.16","38.31","1.25M","17.50%"
"03/16/2020","38.69","42.67","43.46","38.33","1.55M","-18.22%"
"03/13/2020","47.31","48.09","48.99","45.32","1.18M","5.23%"
"03/12/2020","44.96","52.00","52.00","42.85","2.62M","-16.06%"
"03/11/2020","53.56","54.70","55.18","52.92","1.05M","-3.34%"
"03/10/2020","55.41","54.83","56.09","53.75","1.33M","2.42%"
"03/09/2020","54.10","56.58","57.35","54.06","1.22M","-7.52%"
"03/06/2020","58.50","58.99","59.30","57.76","906.09K","-3.26%"
"03/05/2020","60.47","59.62","60.79","59.38","841.27K","0.47%"
"03/04/2020","60.19","59.27","60.25","58.79","536.68K","2.54%"
"03/03/2020","58.70","59.32","59.96","58.27","484.55K","-0.78%"
"03/02/2020","59.16","57.78","59.71","57.64","646.35K","2.58%"
"02/28/2020","57.67","56.88","57.82","56.24","1.23M","-0.31%"
"02/27/2020","57.85","58.17","59.03","57.84","823.70K","-1.45%"
"02/26/2020","58.70","59.54","60.11","58.09","715.67K","-1.71%"
"02/25/2020","59.72","60.98","61.44","59.42","809.45K","-1.91%"
"02/24/2020","60.88","60.24","61.35","60.02","658.03K","-0.25%"
"02/21/2020","61.03","61.28","61.60","60.68","342.91K","-0.31%"
"02/20/2020","61.22","61.57","61.87","60.60","443.96K","-0.03%"
"02/19/2020","61.24","61.20","61.52","61.02","457.00K","0.02%"
"02/18/2020","61.23","60.48","61.68","60.45","830.72K","1.95%"
"02/14/2020","60.06","59.26","60.19","59.01","451.33K","1.66%"
"02/13/2020","59.08","58.49","59.36","58.40","449.04K","0.91%"
"02/12/2020","58.55","58.46","58.90","57.89","313.08K","0.17%"
"02/11/2020","58.45","58.43","58.81","58.18","311.67K","0.29%"
"02/10/2020","58.28","57.29","58.28","57.29","284.08K","1.66%"
"02/07/2020","57.33","57.74","58.08","57.26","644.48K","-0.74%"
"02/06/2020","57.76","56.64","57.90","56.41","792.20K","2.19%"
"02/05/2020","56.52","56.44","56.69","56.27","298.49K","-0.96%"
"02/04/2020","57.07","57.42","57.53","56.93","421.14K","-0.68%"
"02/03/2020","57.46","56.78","57.67","56.63","562.72K","1.22%"
"01/31/2020","56.77","57.20","57.26","56.50","456.85K","-0.84%"
"01/30/2020","57.25","55.92","58.03","55.64","547.87K","2.12%"
"01/29/2020","56.06","55.93","56.28","55.62","373.85K","0.43%"
"01/28/2020","55.82","55.23","56.31","55.23","606.21K","1.07%"
"01/27/2020","55.23","55.84","55.84","55.02","425.54K","-1.23%"
"01/24/2020","55.92","56.30","56.51","55.57","366.76K","-0.89%"
"01/23/2020","56.42","56.49","56.61","56.10","532.05K","-0.25%"
"01/22/2020","56.56","56.79","56.91","56.10","447.31K","-0.23%"
"01/21/2020","56.69","55.66","56.89","55.50","529.97K","1.81%"
"01/17/2020","55.68","55.49","55.93","55.30","397.73K","0.29%"
"01/16/2020","55.52","55.40","55.66","55.05","373.83K","0.33%"
"01/15/2020","55.34","54.48","56.00","54.48","636.84K","1.58%"
"01/14/2020","54.48","54.12","54.70","54.03","465.61K","0.57%"
"01/13/2020","54.17","53.58","54.74","53.51","447.29K","1.42%"
"01/10/2020","53.41","52.61","53.75","52.59","474.07K","1.31%"
"01/09/2020","52.72","52.11","52.90","52.04","386.01K","1.15%"
"01/08/2020","52.12","52.34","52.42","51.85","246.66K","-0.34%"
"01/07/2020","52.30","52.05","52.48","52.00","243.38K","0.19%"
"01/06/2020","52.20","52.00","52.68","52.00","333.12K","-0.04%"
"01/03/2020","52.22","52.15","52.49","51.70","141.62K","-0.13%"
"01/02/2020","52.29","52.65","52.66","51.84","271.08K","-0.68%"
"12/31/2019","52.65","52.45","52.99","52.34","190.29K","0.27%"
"12/30/2019","52.51","52.33","52.64","52.13","197.61K","0.23%"
"12/27/2019","52.39","52.43","52.43","52.20","133.11K","-0.19%"
"12/26/2019","52.49","52.72","52.81","52.30","176.91K","-0.70%"
"12/24/2019","52.86","52.92","53.14","52.55","119.78K","-0.23%"
"12/23/2019","52.98","53.20","53.30","52.53","229.86K","-0.54%"
"12/20/2019","53.27","52.99","53.63","52.87","317.92K","0.68%"
"12/19/2019","52.91","53.05","53.45","52.64","381.95K","-0.34%"
"12/18/2019","53.09","52.56","53.22","52.24","627.67K","1.12%"
"12/17/2019","52.50","52.68","53.19","51.95","368.51K","-0.96%"
"12/16/2019","53.01","53.46","53.53","52.94","378.79K","-0.77%"
"12/13/2019","53.42","53.30","53.51","52.78","215.14K","0.66%"
"12/12/2019","53.07","52.70","53.28","52.55","358.90K","0.61%"
"12/11/2019","52.75","52.00","52.95","52.00","243.55K","1.56%"
"12/10/2019","51.94","52.40","52.63","51.77","521.53K","-0.78%"
"12/09/2019","52.35","53.10","53.10","52.14","322.34K","-1.21%"
"12/06/2019","52.99","53.00","53.14","52.62","288.49K","-0.11%"
"12/05/2019","53.05","52.99","53.09","52.43","267.40K","0.09%"
"12/04/2019","53.00","52.60","53.06","52.33","352.39K","0.84%"
"12/03/2019","52.56","52.35","52.81","52.20","304.19K","0.40%"
"12/02/2019","52.35","53.08","53.23","52.14","256.13K","-1.47%"
"11/29/2019","53.13","53.00","53.22","52.82","226.07K","0.23%"
"11/27/2019","53.01","53.30","53.30","52.48","413.00K","-0.02%"
"11/26/2019","53.02","52.80","53.08","52.53","204.08K","0.42%"
"11/25/2019","52.80","52.74","53.31","52.30","403.49K","0.13%"
"11/22/2019","52.73","52.98","53.01","52.52","258.42K","-0.53%"
"11/21/2019","53.01","52.60","53.21","52.44","254.71K","0.63%"
"11/20/2019","52.68","52.03","52.82","52.03","282.16K","1.06%"
"11/19/2019","52.13","52.25","52.50","51.78","206.68K","0.06%"
"11/18/2019","52.10","52.22","52.68","52.01","186.82K","-0.29%"
"11/15/2019","52.25","52.00","52.42","51.89","163.52K","0.48%"
"11/14/2019","52.00","51.32","52.58","51.32","342.04K","1.36%"
"11/13/2019","51.30","50.76","51.34","50.67","576.96K","1.04%"
"11/12/2019","50.77","51.25","51.36","50.55","212.19K","-0.68%"
"11/11/2019","51.12","50.96","51.23","50.96","357.76K","0.33%"
"11/08/2019","50.95","50.27","50.95","50.24","322.50K","1.15%"
"11/07/2019","50.37","51.31","51.61","50.11","367.36K","-2.19%"
"11/06/2019","51.50","51.76","51.76","51.11","361.55K","0.00%"
"11/05/2019","51.50","51.83","51.94","51.12","464.82K","-1.44%"
"11/04/2019","52.25","52.52","52.97","52.03","450.70K","-0.93%"
"11/01/2019","52.74","52.72","53.00","52.16","318.75K","0.08%"
"10/31/2019","52.70","51.93","53.11","51.79","362.99K","1.56%"
"10/30/2019","51.89","51.90","52.59","51.63","288.64K","0.33%"
"10/29/2019","51.72","50.08","51.90","50.08","519.21K","3.42%"
"10/28/2019","50.01","52.37","52.37","49.94","932.20K","-4.54%"
"10/25/2019","52.39","52.15","52.56","51.69","644.78K","0.48%"
"10/24/2019","52.14","52.68","52.72","51.74","260.78K","-0.57%"
"10/23/2019","52.44","51.09","52.57","51.09","400.18K","2.50%"
"10/22/2019","51.16","50.47","52.72","50.15","753.18K","0.16%"
"10/21/2019","51.08","51.62","51.86","50.86","255.13K","-1.01%"
"10/18/2019","51.60","50.88","51.62","50.78","282.42K","1.65%"
"10/17/2019","50.76","51.17","51.48","50.67","194.21K","-0.80%"
"10/16/2019","51.17","50.69","51.20","50.34","210.66K","1.29%"
